HUC12,ID,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015
20801090302,37,1212.481253,4177.373247,6203.821494,2611.452092,5394.002503,933.5266558,677.852827,1113.688585,1068.06611,724.9610886,578.5349651,647.4433538,841.2443369,1307.44911,884.9777664,1537.77348,941.3213538,754.7075178,1040.838096,676.5802101,475.1745031,726.9648148,2076.774606,13962.90903
20600020203,38,10042.92211,11492.33901,18639.9978,13954.21815,16906.75873,14560.21252,6165.993861,13024.54758,14294.89487,9360.493344,7847.898403,10518.82727,10565.81584,12313.80672,7107.70599,13804.47038,13191.50126,11513.08937,17547.03728,14312.19102,8607.794486,15646.60088,23708.91286,40800.66326
20402040000,39,635.4382804,1895.357201,2822.622983,1176.947447,2320.822161,584.0636896,282.8786204,409.0602625,498.0268607,317.0918586,260.220852,435.1823728,398.9002467,573.4540407,402.8107054,695.3203419,446.479507,404.7547821,454.1946443,346.7959331,187.1801789,400.4010408,895.0680411,5959.834795
20402050303,40,6768.349584,13224.69481,18538.31578,12735.39638,19094.65938,12298.16218,8161.902444,15640.31455,19199.02077,15932.27239,15836.90791,20076.63146,21043.73334,23531.80672,10933.40814,26141.59351,25336.00961,20847.91819,23755.59822,22609.94376,12669.39995,24603.53768,27803.61094,34573.22467
20402050402,41,5493.885985,13213.56622,18852.36872,10854.42771,18273.92825,7722.096467,5332.580799,9939.599489,11891.00947,9761.422236,9580.678279,12015.71344,12816.29238,14772.72276,7158.719575,16970.64175,15768.67313,12922.61532,14763.60128,13759.88384,7805.562229,14958.4684,18219.1395,36413.88411
20402050403,42,8130.954661,32005.22088,46989.48785,18766.69805,41024.87486,5237.218033,4800.7832,7419.392263,7128.435755,5237.218033,4425.449171,4781.871009,6427.230171,10001.63132,6529.064832,11837.56685,7128.435755,5528.174612,6546.522505,4364.348329,3055.043861,4655.305023,13674.95827,105035.308
20402050503,43,7064.604565,29476.36134,43276.66181,17283.86656,37783.33643,4823.40463,4421.454215,6833.156495,6565.18964,4823.40463,4075.776831,4404.036439,5919.38916,9211.362696,6013.177348,10902.23369,6565.18964,5091.371576,6029.25566,4019.503838,2813.652659,4287.470778,12594.44543,96736.05097
20402050504,44,8890.058307,34583.98855,50775.58779,20278.79355,44330.38567,5659.198188,5187.598302,8017.197372,7702.797545,5659.198188,4782.022373,5167.162386,6945.093479,10807.49616,7055.133288,12791.35915,7702.797545,5973.598109,7073.997633,4715.998432,3301.198882,5030.398413,14776.79534,113498.353
20402050505,45,8950.104914,34725.35473,50983.13925,20361.68554,44511.5919,5682.330839,5208.803279,8049.968648,7734.283651,5682.330839,4801.569511,5188.28377,6973.48253,10851.67313,7083.972029,12843.64539,7734.283651,5998.015939,7102.913398,4735.275677,3314.692969,5050.960737,14837.19725,113962.2925
20402050601,46,9507.507499,36641.67385,53796.64396,21485.34526,46967.96402,5995.910304,5496.251125,8494.206242,8161.100202,5995.910304,5066.544165,5474.599261,7358.314156,11450.52274,7474.901088,13552.42202,8161.100202,6329.016457,7494.887756,4996.591887,3497.614316,5329.698068,15655.98811,120251.3015
20402050602,47,7789.921953,30302.28236,44489.26408,17768.15661,38842.01675,4958.555317,4545.342331,7024.620017,6749.144758,4958.555317,4189.97916,4527.43649,6085.249062,9469.46296,6181.665238,11207.71178,6749.144758,5234.030618,6198.194075,4132.129412,2892.490581,4407.604761,12947.33882,99446.57292
20402050701,48,6002.287662,23418.61263,34382.78393,13731.82292,30018.40341,3832.136649,3512.791878,5428.860153,5215.963776,3832.136649,3238.15538,3498.95362,4702.883069,7318.316286,4777.396718,8661.692717,5215.963776,4045.033073,4790.170674,3193.447144,2235.413009,3406.343695,10006.13446,76855.62187
20402050702,49,3860.468808,17792.73956,26122.97913,10433.01555,22807.05733,2911.539227,2668.910927,4124.680549,3962.92839,2911.539227,2460.250583,2658.397066,3573.105513,5560.230985,3629.718654,6580.887074,3962.92839,3073.2914,3639.423986,2426.282672,1698.397876,2588.0349,7602.352428,58392.5312
20402050703,50,2529.605698,14615.37716,21458.03321,8569.925897,18734.25665,2391.607225,2192.306611,3388.110213,3255.243168,2391.607225,2020.908068,2183.670275,2935.03342,4567.30532,2981.5368,5405.696349,3255.243168,2524.474313,2989.508975,1993.006003,1395.104196,2125.873086,6244.752247,47965.00695
20402050704,51,1980.088571,12075.76115,17729.41474,7080.787455,15478.93057,1976.033697,1811.36421,2799.381057,2689.601429,1976.033697,1669.748447,1804.228538,2425.032354,3773.675345,2463.455179,4466.384782,2689.601429,2085.813353,2470.042092,1646.694727,1152.686312,1756.474392,5159.643578,39630.44951
20402050705,52,1203.746082,7734.123011,11355.09988,4535.008575,9913.739611,1265.583802,1160.118458,1792.910351,1722.600156,1265.583802,1069.418289,1155.548308,1553.152476,2416.913437,1577.761024,2860.570764,1722.600156,1335.894006,1581.979726,1054.653148,738.2572014,1124.963365,3304.579905,25381.98331
20402050801,53,1268.560564,8545.376077,12546.16685,5010.697843,10953.61849,1398.334286,1281.806406,1980.973552,1903.288333,1398.334286,1181.592441,1276.75688,1716.066831,2670.429976,1743.256623,3160.623744,1903.288333,1476.019512,1747.917842,1165.278559,815.6949944,1242.963816,3651.206203,28044.36801
20402050802,54,1365.781043,10395.81361,15262.94591,6095.727161,13325.54304,1701.133166,1559.372048,2409.938618,2315.431245,1701.133166,1437.457485,1553.229076,2087.668335,3248.691707,2120.74586,3845.033259,2315.431245,1795.64055,2126.416412,1417.610949,992.32767,1512.118375,4441.847689,34117.16718
20402050803,55,1175.153724,6230.930109,9148.139121,3653.590896,7986.919597,1019.60677,934.6395237,1444.442892,1387.798093,1019.60677,861.5676979,930.9576151,1251.28403,1947.165647,1271.109676,2304.594378,1387.798093,1076.251578,1274.508429,849.6722923,594.7706063,906.3171212,2662.30654,20448.77796
20402070101,56,1994.340018,11148.6923,16368.30869,6537.187877,14290.59661,1824.3315,1672.303853,2584.469589,2483.117877,1824.3315,1541.560075,1665.715993,2238.860064,3483.966287,2274.333102,4123.495702,2483.117877,1925.68322,2280.414341,1520.276225,1064.193367,1621.628004,4763.532225,36587.97783
20402070102,57,1148.915939,5262.847142,7726.817158,3085.942244,6746.013196,861.193194,789.4270733,1220.023665,1172.179615,861.193194,727.7082331,786.3172155,1056.875363,1644.639731,1073.62077,1946.535722,1172.179615,909.037247,1076.491481,717.6609814,502.3626872,765.5050485,2248.671103,17271.70584
20402070103,58,688.7759741,2656.708384,3900.531236,1557.797195,3405.417098,434.7341086,398.5062545,615.8733012,591.721419,434.7341086,367.3503102,396.9363841,533.5153318,830.2213625,541.9684786,982.6197864,591.721419,458.8859907,543.4176243,362.2784161,253.5948927,386.4303134,1135.139043,8718.833001
20402070201,59,1596.107175,9960.553894,14623.90532,5840.506683,12767.61915,1629.90884,1494.083083,2309.037496,2218.487035,1629.90884,1377.272929,1488.197303,2000.260268,3112.673034,2031.952877,3684.046518,2218.487035,1720.459305,2037.386017,1358.257346,950.7801547,1448.807872,4255.873062,32688.72389
20402070202,60,1199.372804,5838.372824,8571.793667,3423.409599,7483.732548,955.3701304,875.7559334,1353.440989,1300.364885,955.3701304,807.2877436,872.3059931,1172.451387,1824.491513,1191.028008,2159.401734,1300.364885,1008.446243,1194.21264,796.141759,557.2992296,849.2178786,2494.577543,19160.47647
20402070203,61,526.499405,2034.206585,2986.585347,1192.784776,2607.482977,332.8701759,305.1309855,471.5660679,453.0732898,332.8701759,281.27529,303.9289565,408.5056558,635.6895527,414.9781195,752.3790167,453.0732898,351.3629539,416.0877116,277.3918073,194.1742661,295.8845965,869.1610014,6675.895485
20402070204,62,790.339111,3323.505363,4879.510523,1948.78271,4260.129601,543.8463419,498.5258023,770.4489678,740.2352954,543.8463419,459.550145,496.5619142,667.420285,1038.595413,677.9950555,1229.243729,740.2352954,574.0600144,679.8079161,453.2052764,317.2436968,483.4189692,1420.043212,10907.13927
20402070205,63,1532.288238,6946.763682,10199.11303,4073.329652,8904.488063,1136.743162,1042.014554,1610.386132,1547.233748,1136.743162,960.5479485,1037.909654,1395.036415,2170.863609,1417.139714,2569.355166,1547.233748,1199.895552,1420.928931,947.2859568,663.1001755,1010.438376,2968.162703,22798.01333
20402070301,64,2772.211201,13242.69597,19442.68715,7765.035451,16974.72858,2166.986659,1986.4044,3069.897706,2949.509598,2166.986659,1831.103684,1978.579195,2659.374059,4138.342427,2701.509828,4897.99149,2949.509598,2287.374781,2708.733278,1805.822185,1264.075526,1926.210347,5658.242889,43460.11652
20402070302,65,2265.390055,11318.12373,16617.065,6636.536274,14507.77688,1852.056666,1697.718568,2623.746852,2520.854859,1852.056666,1564.98783,1691.030598,2272.884977,3536.913646,2308.897109,4186.162221,2520.854859,1954.948663,2315.07075,1543.380509,1080.366358,1646.272568,4835.925599,37144.02091
20402070303,66,2307.784141,13617.85942,19993.49565,7985.01776,17455.62017,2228.377071,2042.678949,3156.867447,3033.068757,2228.377071,1882.978585,2034.632048,2734.713723,4255.581081,2778.043202,5036.750835,3033.068757,2352.175793,2785.47126,1856.980856,1299.886592,1980.779584,5818.540083,44691.33515
20402070304,67,2380.115015,11197.84821,16440.47878,6566.011109,14353.60574,1832.375199,1679.677251,2595.864838,2494.066236,1832.375199,1548.357011,1673.060351,2248.731486,3499.327526,2284.360917,4141.676703,2494.066236,1934.17382,2290.468951,1526.979317,1068.885523,1628.777952,4784.53522,36749.29901
20402050306,68,3957.881956,15559.35968,22726.16452,9823.857372,20243.89282,4089.563123,3273.09,5512.656095,5915.309347,4612.268168,4246.917483,5030.513591,5877.708845,7779.173139,4423.743352,9072.011944,6932.030772,5561.120576,6453.048955,5337.117585,3252.966947,5767.693528,10134.47349,50317.9093
20402050502,69,7949.623778,18286.27306,28087.42511,13975.47459,24285.1312,8841.580055,4276.951438,8158.308955,8080.040676,4844.418682,3560.891054,4501.398911,5060.385129,7219.967764,5054.827825,8266.578917,5965.202434,5166.017609,8737.23197,6008.039798,4001.375009,6540.924161,14861.25316,64604.6321
20401010206,70,28504.77846,35265.65309,43972.35712,31718.36606,40519.54192,38130.28049,29224.73501,33359.45175,44942.71892,38954.19134,28122.14188,32977.7887,39005.6856,43603.85632,29273.19854,60998.1721,56033.2015,40969.13725,38149.8205,43073.24237,24391.54915,42820.98903,48053.048,50575.59396
20401010207,71,21354.7597,26419.76477,32942.51557,23762.26416,30355.79012,28621.32827,21936.65313,25040.25175,33734.87719,29239.77205,21109.02532,24753.76811,29278.42467,32729.90083,21973.03096,45313.40758,41625.10506,30434.53858,28340.16666,31997.60459,18119.62841,31810.21445,35696.928,37570.83904
20401010301,72,21609.63824,26735.09636,33335.69899,24045.87729,30718.09991,29037.64564,22255.73713,25404.47978,34225.57438,29665.08489,21416.07095,25113.82894,29704.29977,33205.98006,22292.644,47254.89465,43408.56362,31738.52908,29554.42239,33368.56592,18895.97741,33173.14693,37226.38951,39180.58974
20401010302,73,29364.02119,36328.69437,45297.8517,32674.47856,41740.9554,38830.53325,29761.43973,33972.08959,45768.08067,39669.57519,28638.59781,33583.41742,39722.01518,44404.63009,29810.79338,63120.28561,57982.58518,42394.44505,39477.04492,44571.75141,25240.12608,44310.72249,49724.80356,52335.10836
20401010303,74,38614.35218,47773.05422,59567.69792,42967.67682,54890.29987,51403.25842,39397.73272,44971.72592,60587.07779,52513.96976,37911.3317,44457.20745,52583.38908,58782.16212,39463.06687,82757.3773,76021.30911,55583.60675,51758.58501,58438.28544,33092.4781,58096.0479,65194.48288,68616.86846
20401010304,75,35752.19771,44232.0427,55152.44934,39782.84671,50821.74637,47521.50228,36422.58323,41575.6515,56011.79824,48548.33748,35048.42833,41099.98726,48612.51427,54343.18299,36482.98364,76451.58916,70228.78326,51348.35348,47814.78274,53985.51743,30570.96103,53669.35631,60226.91871,63388.53184
20401010306,76,17923.13694,22174.2154,27648.78717,19943.76411,25477.73777,23753.35284,18205.62191,20781.35358,27997.1801,24266.61173,17518.75839,20543.59559,24298.69024,27163.13215,18235.81297,37735.1128,34663.64945,25344.61229,23600.50577,26646.26851,15089.26955,26490.21738,29726.91031,31287.42464
20401010404,77,25809.13319,31930.64328,39813.96994,28718.81608,36687.68115,34129.60291,26158.43915,29859.33569,40227.27337,34867.06922,25171.53107,29517.71722,34913.16075,39028.88579,26201.81835,55451.29488,50937.81572,37243.60345,34680.66028,39156.37148,22173.50044,38927.05613,43683.33777,45976.49515
20401010502,78,36500.71517,45158.09657,56307.13594,40615.75126,51885.76414,48267.98733,36994.72255,42228.73727,56891.65252,49310.95274,35598.9823,41745.60141,49376.13782,55196.82589,37056.07184,77054.43257,70782.55783,51753.25044,48191.81667,54411.20901,30812.02178,54092.55532,60701.82555,63888.36884
20401010503,79,36292.02728,44899.91119,55985.20746,40383.53614,51589.11443,48191.6027,36936.17808,42161.90968,56801.6207,49232.91763,35542.64655,41679.53835,49297.99953,55109.47616,36997.43021,77147.94864,70868.46177,51816.05996,48250.30377,54477.24443,30849.41632,54158.20372,60775.49538,63965.90596
20401010504,80,39581.76703,48969.92381,61060.06118,44044.15518,56265.47849,52515.74145,40250.38978,45945.01588,61898.32061,53650.4922,38731.81913,45419.36208,53721.41384,60054.34318,40317.13828,84675.43927,77783.25013,56871.86412,52958.1886,59792.70601,33859.46012,59442.53551,66705.4908,70207.1963
20401010505,81,36999.5181,45783.17634,57090.16238,41180.07469,52611.31485,49214.69716,37718.22982,43064.83605,58015.13342,50283.61542,36308.21555,42579.76355,50358.33677,56294.70688,37785.20483,79423.58761,72960.98714,53349.47915,49684.62028,56090.50249,31762.75143,55765.17105,62578.78081,65868.35803
20401010603,82,25685.56474,31777.76606,39623.34857,28581.31613,36512.02812,34245.88257,26247.56104,29961.06657,40364.32824,34985.8617,25257.29038,29618.28405,35032.11032,39161.85774,26291.0882,54982.38308,50507.07166,36928.66124,34387.39053,38825.25423,21985.99515,38597.8779,43313.93937,45587.70486
20401020101,83,40724.60399,50383.8242,62823.03823,45315.83621,57890.02234,54754.08807,41965.95677,47903.30261,64536.57268,55937.20269,40382.66172,47355.2441,56011.14711,62614.00068,42035.54951,88128.24238,80955.00999,59190.92301,55117.66258,62230.86755,35240.14425,61866.42,69425.53474,73070.0299
20401020102,84,16230.73025,20080.39818,25038.02892,18060.5594,23071.98267,21606.24617,16559.98362,18902.89075,25466.46483,22073.10933,15935.20717,18686.62404,22102.28811,24707.80814,16587.44511,35725.03614,32817.18262,23994.55358,22343.35343,25226.87298,14285.49323,25079.13487,28143.41507,29620.80435
20401020103,85,28225.76187,34920.45827,43541.93721,31407.89335,40122.91952,37343.19636,28621.47873,32670.84672,44015.01261,38150.09993,27541.64521,32297.062,38200.53112,42703.78695,28668.94183,61368.84808,56373.7061,41218.10034,38381.65078,43334.99169,24539.77281,43081.20502,48345.0589,50882.93395
20401020104,86,41941.01774,51888.75127,64699.51531,46669.3864,59619.15418,56354.14163,43192.30835,49303.15916,66422.49678,57571.83032,41562.74574,48739.08519,57647.93592,64443.74127,43263.93548,90227.47928,82883.37941,60600.86632,56430.57963,63713.22262,36079.57371,63340.09405,71079.26915,74810.57682
20401020201,87,12764.42329,15791.93905,19690.79611,14203.46598,18144.62743,16879.47853,12937.17962,14767.53234,19895.20277,17244.20672,12449.0847,14598.57811,17267.00216,19302.51625,12958.63344,27841.16539,25575.02278,18699.38869,17412.5786,19659.7574,11132.94272,19544.62246,21932.67133,23084.02745
20401020202,88,20555.8297,25431.34148,31710.06138,22873.26406,29220.11119,27350.59515,20962.70692,23928.51174,32237.1122,27941.58115,20171.82434,23654.74737,27978.51772,31276.75479,20997.46968,44695.41282,41057.41229,30019.46537,27953.65718,31561.21384,17872.50876,31376.37956,35210.0851,37058.43939
20401020203,89,25877.24183,32014.90658,39919.03666,28794.60374,36784.49778,34219.66896,26227.46943,29938.13273,40333.43024,34959.08086,25237.95708,29595.61273,35005.29396,39131.88011,26270.96298,54953.53201,50480.56807,36909.28328,34369.34725,38804.88114,21974.45825,38577.62466,43291.21085,45563.78377
20401020204,90,26497.15485,32781.853,40875.33317,29484.40468,37665.70408,35966.49504,27566.31402,31466.39728,42392.34767,36743.65156,26526.28974,31106.39237,36792.22378,41129.46171,27612.02763,57178.26048,52524.21366,38403.51212,35760.74973,40375.85086,22864.06834,40139.39383,45043.80449,47408.37999
20401020301,91,32261.87865,39913.87614,49768.17511,35899.03496,45860.25871,42682.04006,32713.40522,37341.69879,50307.70698,43604.30506,31479.19087,36914.47501,43661.94642,48809.01884,32767.65429,70429.1235,64696.51787,47303.39226,44048.17868,49732.81377,28162.7365,49441.55878,55482.54924,58395.10669
20401020302,92,31612.8638,39110.92566,48766.98483,35176.85125,44937.68408,43681.37519,33479.33956,38215.99816,51485.58554,44625.23339,32216.22823,37778.77163,44684.22439,49951.80762,33534.85913,69510.72328,63852.8713,46686.55342,43473.78835,49084.29484,27795.4929,48796.83808,54759.05372,57633.63147
20401020303,93,29063.61071,35957.03075,44834.42776,32340.19886,41313.92074,38905.35885,29818.78952,34037.55293,45856.27578,39746.01818,28693.78351,33648.13166,39798.55921,44490.19794,29868.23861,64259.94247,59029.4797,43159.89063,40189.81464,45376.50898,25695.84482,45110.76607,50622.6011,53280.03542
20401020304,94,12375.52202,15310.79652,19090.8645,13770.72021,17591.80393,16442.6863,12602.40258,14385.39116,19380.37256,16797.97636,12126.93811,14220.80892,16820.182,18803.02286,12623.30133,27384.27172,25155.31822,18392.51838,17126.82545,19337.12656,10950.24313,19223.88078,21572.74051,22705.20179
20401020305,95,27169.404,33613.54871,41912.36617,30232.44233,38621.30631,36093.03127,27663.29736,31577.10152,42541.4916,36872.92262,26619.61399,31215.83025,36921.66564,41274.16249,27709.17194,57172.40528,52518.8354,38399.57912,35757.08724,40371.71607,22861.72673,40135.28351,45039.19144,47403.52456
20401020306,96,31792.70457,39333.42174,49044.41121,35376.96573,45193.32701,43134.66312,33060.31522,37737.68995,50841.19742,44066.70841,31813.01247,37305.93541,44124.96129,49326.61626,33115.14019,69565.62003,63903.30011,46723.4247,43508.12081,49123.05974,27817.44464,48835.37483,54802.30028,57679.14746
20401020401,97,12028.48522,14881.448,18555.51475,13384.55869,17098.49111,15906.28499,12191.2812,13916.10391,18748.13688,16249.98499,11731.32742,13756.89077,16271.46617,18189.62193,12211.49824,25182.89795,23133.12623,16913.97583,15750.0295,17782.64883,10069.97221,17678.50656,19838.54544,20879.9702
20401020402,98,27708.1358,34280.05856,42743.42986,30831.90907,39387.11292,37074.44768,28415.49861,32435.72386,43698.25077,37875.5458,27343.43583,32064.62914,37925.61419,42396.46141,28462.6208,59060.2233,54252.99416,39667.52347,36937.77634,41704.77993,23616.61512,41460.53981,46526.37407,48968.77657
20401020403,99,25913.37849,32059.61356,39974.78112,28834.81331,36835.86539,34587.85809,26509.66623,30260.25426,40767.40186,35335.22649,25509.50682,29914.04892,35381.93683,39552.92364,26553.62797,55364.71667,50858.28492,37185.45378,34626.51176,39095.23534,22138.8802,38866.2777,43615.1335,45904.71032
20401020404,100,23282.762,28805.05779,35916.71171,25907.62613,33096.44497,30788.76842,23597.87551,26936.50372,36289.55776,31454.04641,22707.57281,26628.32522,31495.6262,35208.47625,23637.00844,48954.28409,44969.63155,32879.91633,30617.26371,34568.5728,19575.51825,34366.12596,38565.13223,40589.60948
20401020405,101,21226.88444,26261.55923,32745.25065,23619.97162,30174.01489,28466.2322,21817.78094,24904.56118,33552.07218,29081.32535,20994.63765,24619.62995,29119.76851,32552.54169,21853.96189,46107.71883,42354.76359,30968.03413,28836.94854,32558.49963,18437.25243,32367.8242,36322.6694,38229.42841
20401020501,102,22744.16888,28138.71902,35085.86077,25308.31264,32330.83457,30179.92577,23131.23155,26403.83895,35571.93806,30832.048,22258.53434,26101.75453,30872.80557,34512.23477,23169.59063,47968.22419,44063.83243,32217.63384,30000.55647,33872.27661,19181.2191,33673.90744,37788.33548,39772.03472
20401020502,103,20440.19008,25288.27365,31531.67163,22744.5867,29055.72893,27349.88852,20962.16558,23927.89338,32236.27975,27940.85968,20171.30301,23654.13608,27977.79522,31275.94734,20996.92749,43497.46129,39956.96868,29214.86702,27204.42688,30715.29277,17393.47986,30535.41169,34266.36486,36065.17826
20401020503,104,21482.60251,26577.92978,33139.7295,23904.51963,30537.51844,28857.04609,22117.31746,25246.47655,34012.70851,29480.58297,21282.8735,24957.63349,29519.55371,32999.45554,22153.99485,47956.46676,44053.0314,32209.73724,29993.20386,33863.97425,19176.51781,33665.6538,37779.0735,39762.28691
20401020504,105,14810.45741,18323.25934,22847.07182,16480.16679,21053.06478,19602.116,15023.92972,17149.51564,23104.27274,20025.67461,14457.10559,16953.3093,20052.14692,22415.98675,15048.84402,31034.15315,28508.11595,20843.94383,19409.55452,21914.45338,12409.73365,21786.11385,24448.03821,25731.43846
20401020505,106,25974.64324,32135.40976,40069.29032,28902.98515,36922.95373,34638.20037,26548.25038,30304.29758,40826.73823,35386.6561,25546.63566,29957.58801,35433.43457,39610.49149,26592.27636,55205.55454,50712.07745,37078.55379,34526.96833,38982.84465,22075.23608,38754.54523,43489.74949,45772.74477
20401020506,107,22944.92002,28387.08493,35395.54542,25531.6957,32616.20205,30342.01099,23255.4607,26545.64407,35762.98193,30997.63552,22378.07652,26241.93733,31038.61208,34697.58741,23294.02587,48067.0663,44154.62943,32284.02105,30062.37477,33942.07316,19220.7436,33743.29496,37866.20159,39853.98844
20401020507,108,27081.14421,33512.76597,41790.52378,30144.03353,38513.26287,36436.23173,27924.13205,31885.63673,42954.06257,37229.34045,26884.35344,31528.88803,37287.26277,41682.74824,27975.11097,58603.30324,53835.70754,39366.41165,36664.80889,41389.45759,23437.79785,41150.71486,46178.65985,48608.01542
20401040101,109,68225.68163,84407.71228,105247.0519,75917.34174,96982.80158,90684.19843,69504.38391,79337.86722,106886.0382,92643.68519,66882.11601,78430.16691,92766.1523,103701.856,69619.64489,147037.7092,135069.5183,98757.19353,91961.15078,103829.1923,58796.47683,103221.1258,115833.1476,121913.8098
20401040102,110,42903.97907,53080.11031,66185.00686,47740.90803,60988.00217,57339.67581,43947.66577,50165.38351,67584.10936,58578.66067,42289.60424,49591.44391,58656.09701,65570.7495,44020.54587,98509.15329,90490.96332,66163.21454,61610.14847,69561.24324,39391.19565,69153.86408,77603.39423,81677.18542
20401040103,111,37237.50601,46069.64173,57443.73173,41435.6061,52933.11211,49319.12092,37800.35782,43148.35394,58130.58456,50384.79922,36374.22248,42654.6965,50451.40409,56398.84912,37863.04331,80446.53396,73898.55793,54031.53954,50313.32332,56806.50697,32168.43304,56473.8252,63374.05007,66700.87144
20401040104,112,44270.12735,54770.28706,68292.47046,49261.07419,62929.98255,59427.9906,45548.24319,51992.41024,70045.52744,60712.09947,43829.7946,51397.56831,60792.35624,67958.84065,45623.7773,98230.36123,90234.86423,65975.96465,61435.78444,69364.37683,39279.71387,68958.15096,77383.7674,81446.02896
20401040105,113,20652.22512,25550.59986,31858.76274,22980.52547,29357.13618,27846.43661,21342.74197,24362.3137,32821.54277,28448.13723,20537.5208,24083.58627,28485.7433,31843.77509,21378.13517,44517.58832,40894.06245,29900.03079,27842.44005,31435.64533,17801.40167,31251.54517,35069.9992,36910.99916
20401040106,114,29787.4246,36852.52071,45951.0048,33145.6134,42342.82152,39738.51853,30457.36053,34766.46857,46838.29092,40597.18174,29308.26217,34368.70778,40650.848,45442.95804,30507.86905,65638.15638,60295.51427,44085.56159,41051.78401,46349.72091,26246.95597,46078.27821,51708.32834,54422.75751
20401040107,115,23608.98868,29254.99761,36498.79583,26324.62963,33656.13214,32145.63154,24625.66585,28169.18599,37933.20104,32872.18646,23772.30659,27891.26569,32963.61187,36848.91018,24692.23555,52256.22274,48015.09054,35126.69977,32746.76951,36937.05724,20915.45444,36739.09983,41227.87775,43418.32011
20401040201,116,30481.66518,37711.42421,47021.96059,33918.12164,43329.68433,41536.20383,31835.18536,36339.22877,48957.15369,42433.71008,30634.10417,35923.47348,42489.8046,47498.699,31887.97841,67376.61393,61892.46957,45253.1895,42139.06067,47577.31479,26942.11966,47298.68372,53077.84931,55864.17066
20401040202,117,26199.94919,32414.15442,40416.85377,29153.69165,37243.22549,35080.8928,26887.54962,30691.60096,41348.5229,35838.91413,25873.13341,30340.46029,35886.29051,40116.73275,26932.13784,56121.50091,51553.47036,37693.74477,35099.82431,39629.63089,22441.49841,39397.54371,44211.31232,46532.18549
20401040203,118,19525.83746,24157.05077,30121.16092,21727.15051,27755.97624,26336.59771,20185.53474,23041.38497,31041.95285,26905.6741,19423.97255,22777.76951,26941.24203,30117.19955,20219.00894,43307.74798,39782.69899,29087.44787,27085.77516,30581.32844,17317.6192,30402.23327,34116.91411,35907.88116
20401040301,119,9154.477859,11325.77268,14121.9821,10186.54052,13013.09009,12105.74181,9278.376455,10591.08155,14268.57987,12367.3201,8928.321144,10469.90978,12383.66868,13843.51284,9293.762841,19671.58847,18070.4117,13212.33047,12303.11572,13890.89325,7866.145826,13809.54293,15496.85428,16310.36203
20401040302,120,12832.51668,15876.18311,19795.83911,14279.23614,18241.42219,16969.52421,13006.19461,14846.31158,20001.33619,17336.19807,12515.49588,14676.45605,17359.11511,19405.48791,13027.76286,26866.2222,24679.43538,18044.5726,16802.8241,18971.3111,10743.0888,18860.20794,21164.632,22275.66988
20401040303,121,21670.73174,26810.68005,33429.94352,24113.85776,30804.94393,28657.04452,21964.02784,25071.49905,33776.97501,29276.26037,21135.36693,24784.6579,29314.96114,32770.74471,22000.45116,45610.89862,41898.38192,30634.34715,28526.22458,32207.67506,18238.58722,32019.05411,35931.28513,37817.49851
20401040304,122,58360.75771,72202.98825,90029.11257,64940.26118,82959.81195,77520.75918,59415.34123,67821.42657,91370.78904,79195.8122,57173.71359,67045.48533,79300.50278,88648.81439,59513.87125,130267.5818,119664.4026,87493.61551,81472.68372,91987.13725,52090.54846,91448.42224,102622.0023,108009.1458
20401040305,123,39811.74698,49254.45106,61414.83489,44300.06267,56592.39509,53079.77301,40682.68787,46438.47625,62563.12302,54226.71059,39147.80763,45907.17626,54298.39417,60699.34025,40750.15331,91038.04909,83627.97272,61145.28179,56937.52812,64285.5985,36403.69912,63909.11573,71717.81848,75482.64613
20401040306,124,16165.69486,19999.93661,24937.70246,17988.19064,22979.53404,21377.26721,16384.48445,18702.56159,25196.5777,21839.18375,15766.32904,18488.58688,21868.0535,24445.96068,16411.6555,34719.86168,31893.82576,23319.43307,21714.6906,24517.0794,13883.55082,24373.49767,27351.56041,28787.38082
20401040307,125,25900.7506,32043.99053,39955.30034,28820.76188,36817.91497,34838.4406,26701.72307,30479.48436,41062.75351,35591.2228,25694.31791,30130.77007,35638.27193,39839.4763,26746.00358,56396.5285,51806.11165,37878.46611,35271.83398,39823.8383,22551.47478,39590.61411,44427.97347,46760.22015
20401040501,126,23247.54487,28761.48697,35862.38345,25868.43754,33046.38311,30742.19677,23562.18126,26895.75923,36234.6666,31406.46931,22673.22494,26588.04649,31447.98633,35155.22005,23601.25537,50908.63588,46764.90869,34192.54809,31839.56484,35948.61886,20357.01202,35738.08936,40104.72905,42210.02724
20401040502,127,28548.85967,35320.18828,44040.3564,31767.41458,40582.2016,37752.57499,28935.24551,33029.00459,44497.53424,38568.32619,27843.57361,32651.12214,38619.3105,43171.93376,28983.22976,61040.01711,56071.64217,40997.2428,38175.98997,43102.79136,24408.28213,42850.36389,48086.01316,50610.2888
20401040503,128,35929.00265,44492.6246,55496.38167,40028.34389,51159.7206,47658.21386,36515.30419,41740.43964,56216.89873,48719.67553,35212.6947,41306.8548,48831.62122,54587.52003,36601.36085,82332.83868,75644.03992,55328.53918,51559.71651,58176.64971,32942.98253,57854.94887,64923.75057,68359.02765
